Participant_Number,Trial_Number,Condition,FC_distal,FC_proximal,Target_Contrast,Correct_Response,Reaction_Time
29,210,Equal,0.1,0.1,0.039810717055349706,1,0.48243313800003307
29,211,Equal,0.1,0.1,0.03162277660168378,1,0.5736132259999067
29,212,Equal,0.25,0.25,0.03162277660168378,0,0.382651098000224
29,213,Increase_null,0.1,0.25,0.05011872336272722,1,0.2967364619998989
29,214,Increase,0.1,0.25,0.039810717055349706,0,0.37913896200007
29,215,Equal,0.1,0.1,0.025118864315095787,0,0.31833369200012385
29,216,Equal,0.25,0.25,0.039810717055349706,0,0.17735359300013442
29,217,Control,0.0,0.25,0.03162277660168378,0,0.3657274470001539
29,218,Equal,0.1,0.1,0.03162277660168378,0,0.2888982199997372
29,219,Equal,0.25,0.25,0.050118723362727206,1,0.47048425999992105
29,220,Increase_null,0.1,0.25,0.03981071705534971,1,0.22636620599996604
29,221,Equal,0.25,0.25,0.039810717055349706,1,0.3710213589997693
29,222,Decrease,0.25,0.1,0.039810717055349706,0,0.47060628799999904
29,223,Decrease,0.25,0.1,0.050118723362727206,0,0.407927503999872
29,224,Control,0.0,0.25,0.039810717055349706,1,0.29091732599999887
29,225,Equal,0.25,0.25,0.03162277660168378,0,0.09090009000010468
29,226,Increase,0.1,0.25,0.050118723362727206,1,0.25432397000031415
29,227,Equal,0.1,0.1,0.039810717055349706,0,0.23354984100024012
29,228,Control,0.0,0.25,0.03162277660168378,1,0.3725808770000185
29,229,Equal,0.25,0.25,0.039810717055349706,0,0.21569954400001734
29,230,Control,0.0,0.25,0.025118864315095787,0,0.4510364859997935
29,231,Equal,0.1,0.1,0.050118723362727206,1,0.5824372839997523
29,232,Increase,0.1,0.25,0.039810717055349706,1,0.32401052100021843
29,233,Equal,0.1,0.1,0.039810717055349706,0,0.4721710349999739
29,234,Equal_null,0.1,0.1,0.06309573444801932,1,0.3208855410002798
29,235,Decrease,0.25,0.1,0.0630957344480193,1,0.3640603779999765
29,236,Equal,0.1,0.1,0.050118723362727206,1,0.3471050979997017
29,237,Equal,0.1,0.1,0.039810717055349706,0,0.4783929820000594
29,238,Decrease,0.25,0.1,0.050118723362727206,1,0.5105769860001601
29,239,Decrease,0.25,0.1,0.039810717055349706,0,0.2658425259996875
29,240,Control,0.0,0.25,0.03162277660168378,1,0.7488690810000662
29,241,Equal,0.25,0.25,0.050118723362727206,1,0.4942680979997931
29,242,Increase,0.1,0.25,0.03162277660168378,1,0.42530801699967924
29,243,Equal,0.1,0.1,0.050118723362727206,0,0.23536916900002325
29,244,Control,0.0,0.25,0.025118864315095787,0,0.3509179409998069
29,245,Equal,0.25,0.25,0.039810717055349706,1,0.4417095789999621
29,246,Control,0.0,0.25,0.03162277660168378,0,0.4940018410002267
29,247,Control,0.0,0.25,0.039810717055349706,0,0.4664182799997434
29,248,Increase,0.1,0.25,0.025118864315095787,0,0.5023358570001619
29,249,Control,0.0,0.1,0.03162277660168378,0,0.4156382970004415
29,250,Equal,0.25,0.25,0.03162277660168378,0,0.4666387460001715
29,251,Equal,0.25,0.25,0.039810717055349706,1,0.571162371000355
29,252,Equal_null,0.25,0.25,0.05011872336272722,1,0.43100567100009357
